x,y,LOCAL_YEAR,COOLING_DEGREE_DAYS,TOTAL_RAIN,MIN_REL_HUMIDITY_FLAG,TOTAL_SNOW,HEATING_DEGREE_DAYS,MAX_TEMPERATURE_FLAG,CLIMATE_IDENTIFIER,LOCAL_MONTH,MIN_TEMPERATURE,SPEED_MAX_GUST_FLAG,ID,SNOW_ON_GROUND_FLAG,TOTAL_PRECIPITATION,TOTAL_PRECIPITATION_FLAG,MEAN_TEMPERATURE_FLAG,SPEED_MAX_GUST,LOCAL_DATE,MIN_TEMPERATURE_FLAG,LOCAL_DAY,DIRECTION_MAX_GUST,MIN_REL_HUMIDITY,DIRECTION_MAX_GUST_FLAG,MEAN_TEMPERATURE,STATION_NAME,SNOW_ON_GROUND,HEATING_DEGREE_DAYS_FLAG,MAX_REL_HUMIDITY_FLAG,COOLING_DEGREE_DAYS_FLAG,TOTAL_SNOW_FLAG,TOTAL_RAIN_FLAG,MAX_TEMPERATURE,PROVINCE_CODE,MAX_REL_HUMIDITY
-79.4,43.66666666666666,2024,0.0,,,,16.3,,6158355,3,-1.2,M,6158355.2024.3.10,,0.1,,,,2024-03-10,,10,,55.0,M,1.7,TORONTO CITY,,,,,,,4.7,ON,81.0
-79.4,43.66666666666666,2024,0.0,,,,14.2,,6158355,3,-0.8,M,6158355.2024.3.11,,0.0,,,,2024-03-11,,11,,33.0,M,3.8,TORONTO CITY,,,,,,,8.4,ON,66.0
-79.4,43.66666666666666,2024,0.0,,,,9.7,,6158355,3,2.6,M,6158355.2024.3.12,,0.0,,,,2024-03-12,,12,,41.0,M,8.3,TORONTO CITY,,,,,,,14.0,ON,75.0
-79.4,43.66666666666666,2024,0.0,,,,4.5,,6158355,3,5.9,M,6158355.2024.3.13,,0.0,,,,2024-03-13,,13,,20.0,M,13.5,TORONTO CITY,,,,,,,21.1,ON,78.0
-79.4,43.66666666666666,2024,0.0,,,,9.5,,6158355,3,6.4,M,6158355.2024.3.14,,17.1,,,,2024-03-14,,14,,54.0,M,8.5,TORONTO CITY,,,,,,,10.6,ON,89.0
-79.4,43.66666666666666,2024,0.0,,,,11.0,,6158355,3,2.2,M,6158355.2024.3.15,,0.0,,,,2024-03-15,,15,,55.0,M,7.0,TORONTO CITY,,,,,,,11.8,ON,87.0
-79.4,43.66666666666666,2024,0.0,,,,12.8,,6158355,3,1.3,M,6158355.2024.3.16,,1.8,,,,2024-03-16,,16,,58.0,M,5.2,TORONTO CITY,,,,,,,9.2,ON,82.0
-79.4,43.66666666666666,2024,0.0,,,,14.4,,6158355,3,-0.2,M,6158355.2024.3.17,,0.0,,,,2024-03-17,,17,,46.0,M,3.6,TORONTO CITY,,,,,,,7.3,ON,80.0
-79.4,43.66666666666666,2024,0.0,,,,17.1,,6158355,3,-1.3,M,6158355.2024.3.18,,0.2,,,,2024-03-18,,18,,50.0,M,0.9,TORONTO CITY,,,,,,,3.1,ON,67.0
-79.4,43.66666666666666,2024,0.0,,,,17.4,,6158355,3,-0.9,M,6158355.2024.3.19,,2.0,,,,2024-03-19,,19,,58.0,M,0.6,TORONTO CITY,,,,,,,2.1,ON,90.0
-79.4,43.66666666666666,2024,0.0,,,,18.9,,6158355,3,-4.3,M,6158355.2024.3.20,,0.9,,,,2024-03-20,,20,,33.0,M,-0.9,TORONTO CITY,,,,,,,2.5,ON,87.0
-79.4,43.66666666666666,2024,0.0,,,,20.8,,6158355,3,-5.6,M,6158355.2024.3.21,,0.0,,,,2024-03-21,,21,,36.0,M,-2.8,TORONTO CITY,,,,,,,0.1,ON,58.0
-79.4,43.66666666666666,2024,0.0,,,,21.9,,6158355,3,-5.6,M,6158355.2024.3.22,,9.9,,,,2024-03-22,,22,,55.0,M,-3.9,TORONTO CITY,,,,,,,-2.2,ON,88.0
-79.4,43.66666666666666,2024,0.0,,,,19.9,,6158355,3,-6.6,M,6158355.2024.3.23,,0.1,,,,2024-03-23,,23,,42.0,M,-1.9,TORONTO CITY,10.0,,,,,,2.9,ON,81.0
-79.4,43.66666666666666,2024,0.0,,,,20.4,,6158355,3,-5.4,M,6158355.2024.3.24,,0.0,,,,2024-03-24,,24,,34.0,M,-2.4,TORONTO CITY,2.0,,,,,,0.5,ON,63.0
-79.4,43.66666666666666,2024,0.0,,,,14.0,,6158355,3,0.2,M,6158355.2024.3.25,,0.0,,,,2024-03-25,,25,,51.0,M,4.0,TORONTO CITY,,,,,,,7.7,ON,66.0
-79.4,43.66666666666666,2024,0.0,,,,10.4,,6158355,3,6.2,M,6158355.2024.3.26,,4.7,,,,2024-03-26,,26,,53.0,M,7.6,TORONTO CITY,,,,,,,9.0,ON,91.0
-79.4,43.66666666666666,2024,0.0,,,,10.8,,6158355,3,3.6,M,6158355.2024.3.27,,0.4,,,,2024-03-27,,27,,54.0,M,7.2,TORONTO CITY,,,,,,,10.7,ON,86.0
-79.4,43.66666666666666,2024,0.0,,,,12.7,,6158355,3,1.7,M,6158355.2024.3.28,,0.0,,,,2024-03-28,,28,,35.0,M,5.3,TORONTO CITY,,,,,,,8.8,ON,60.0
-79.4,43.66666666666666,2024,0.0,,,,13.6,,6158355,3,0.5,M,6158355.2024.3.29,,0.0,,,,2024-03-29,,29,,38.0,M,4.4,TORONTO CITY,,,,,,,8.3,ON,68.0
-79.4,43.66666666666666,2024,0.0,,,,14.7,,6158355,3,-0.9,M,6158355.2024.3.30,,0.0,,,,2024-03-30,,30,,38.0,M,3.3,TORONTO CITY,,,,,,,7.5,ON,76.0
-79.4,43.66666666666666,2024,0.0,,,,12.7,,6158355,3,2.0,M,6158355.2024.3.31,,0.0,,,,2024-03-31,,31,,51.0,M,5.3,TORONTO CITY,,,,,,,8.6,ON,81.0
-79.4,43.66666666666666,2024,0.0,,,,10.6,,6158355,4,3.1,M,6158355.2024.4.1,,0.0,,,,2024-04-01,,1,,38.0,M,7.4,TORONTO CITY,,,,,,,11.8,ON,61.0
-79.4,43.66666666666666,2024,0.0,,,,11.5,,6158355,4,5.2,M,6158355.2024.4.2,,7.6,,,,2024-04-02,,2,,49.0,M,6.5,TORONTO CITY,,,,,,,7.8,ON,92.0
-79.4,43.66666666666666,2024,0.0,,,,14.3,,6158355,4,1.4,M,6158355.2024.4.3,,56.6,,,,2024-04-03,,3,,89.0,M,3.7,TORONTO CITY,,,,,,,6.1,ON,94.0
-79.4,43.66666666666666,2024,0.0,,,,15.5,,6158355,4,1.2,M,6158355.2024.4.4,,2.7,,,,2024-04-04,,4,,77.0,M,2.5,TORONTO CITY,,,,,,,3.7,ON,92.0
-79.4,43.66666666666666,2024,0.0,,,,13.9,,6158355,4,1.2,M,6158355.2024.4.5,,0.0,,,,2024-04-05,,5,,60.0,M,4.1,TORONTO CITY,,,,,,,6.9,ON,83.0
-79.4,43.66666666666666,2024,0.0,,,,9.3,,6158355,4,4.1,M,6158355.2024.4.6,,0.0,,,,2024-04-06,,6,,36.0,M,8.7,TORONTO CITY,,,,,,,13.3,ON,78.0
-79.4,43.66666666666666,2024,0.0,,,,8.0,,6158355,4,5.5,M,6158355.2024.4.7,,0.0,,,,2024-04-07,,7,,28.0,M,10.0,TORONTO CITY,,,,,,,14.4,ON,52.0
-79.4,43.66666666666666,2024,0.0,,,,8.4,,6158355,4,6.8,M,6158355.2024.4.8,,0.0,,,,2024-04-08,,8,,38.0,M,9.6,TORONTO CITY,,,,,,,12.4,ON,64.0
-79.4,43.66666666666666,2024,0.0,,,,6.3,,6158355,4,5.9,M,6158355.2024.4.9,,0.0,,,,2024-04-09,,9,,43.0,M,11.7,TORONTO CITY,,,,,,,17.4,ON,66.0
-79.4,43.66666666666666,2024,0.0,,,,3.6,,6158355,4,10.5,M,6158355.2024.4.10,,0.0,,,,2024-04-10,,10,,37.0,M,14.4,TORONTO CITY,,,,,,,18.3,ON,65.0
-79.4,43.66666666666666,2024,0.0,,,,6.8,,6158355,4,8.0,M,6158355.2024.4.11,,26.5,,,,2024-04-11,,11,,44.0,M,11.2,TORONTO CITY,,,,,,,14.4,ON,95.0
-79.4,43.66666666666666,2024,0.0,,,,8.8,,6158355,4,5.1,M,6158355.2024.4.12,,13.4,,,,2024-04-12,,12,,71.0,M,9.2,TORONTO CITY,,,,,,,13.2,ON,95.0
-79.4,43.66666666666666,2024,0.0,,,,9.7,,6158355,4,4.4,M,6158355.2024.4.13,,1.2,,,,2024-04-13,,13,,43.0,M,8.3,TORONTO CITY,,,,,,,12.3,ON,83.0
-79.4,43.66666666666666,2024,0.0,,,,6.6,,6158355,4,7.1,M,6158355.2024.4.14,,6.1,,,,2024-04-14,,14,,54.0,M,11.4,TORONTO CITY,,,,,,,15.6,ON,85.0
-79.4,43.66666666666666,2024,0.0,,,,5.7,,6158355,4,6.8,M,6158355.2024.4.15,,0.0,,,,2024-04-15,,15,,28.0,M,12.3,TORONTO CITY,,,,,,,17.7,ON,82.0
-79.4,43.66666666666666,2024,0.0,,,,6.4,,6158355,4,7.4,M,6158355.2024.4.16,,0.0,,,,2024-04-16,,16,,30.0,M,11.6,TORONTO CITY,,,,,,,15.9,ON,58.0
-79.4,43.66666666666666,2024,0.0,,,,10.0,,6158355,4,5.1,M,6158355.2024.4.17,,18.0,,,,2024-04-17,,17,,48.0,M,8.0,TORONTO CITY,,,,,,,11.0,ON,91.0
-79.4,43.66666666666666,2024,0.0,,,,7.4,,6158355,4,7.1,M,6158355.2024.4.18,,0.0,,,,2024-04-18,,18,,64.0,M,10.6,TORONTO CITY,,,,,,,14.1,ON,93.0
-79.4,43.66666666666666,2024,0.0,,,,6.8,,6158355,4,6.7,M,6158355.2024.4.19,,1.4,,,,2024-04-19,,19,,40.0,M,11.2,TORONTO CITY,,,,,,,15.7,ON,91.0
-79.4,43.66666666666666,2024,0.0,,,,11.2,,6158355,4,4.0,M,6158355.2024.4.20,,0.4,,,,2024-04-20,,20,,44.0,M,6.8,TORONTO CITY,,,,,,,9.5,ON,74.0
-79.4,43.66666666666666,2024,0.0,,,,10.4,,6158355,4,4.4,M,6158355.2024.4.21,,0.0,,,,2024-04-21,,21,,35.0,M,7.6,TORONTO CITY,,,,,,,10.7,ON,63.0
-79.4,43.66666666666666,2024,0.0,,,,10.9,,6158355,4,1.6,M,6158355.2024.4.22,,0.0,,,,2024-04-22,,22,,25.0,M,7.1,TORONTO CITY,,,,,,,12.5,ON,59.0
-79.4,43.66666666666666,2024,0.0,,,,6.4,,6158355,4,8.0,M,6158355.2024.4.23,,1.2,,,,2024-04-23,,23,,42.0,M,11.6,TORONTO CITY,,,,,,,15.2,ON,86.0
-79.4,43.66666666666666,2024,0.0,,,,11.3,,6158355,4,2.9,M,6158355.2024.4.24,,0.0,,,,2024-04-24,,24,,26.0,M,6.7,TORONTO CITY,,,,,,,10.6,ON,84.0
-79.4,43.66666666666666,2024,0.0,,,,13.5,,6158355,4,1.2,M,6158355.2024.4.25,,0.0,,,,2024-04-25,,25,,36.0,M,4.5,TORONTO CITY,,,,,,,7.9,ON,51.0
-79.4,43.66666666666666,2024,0.0,,,,10.4,,6158355,4,3.6,M,6158355.2024.4.26,,0.0,,,,2024-04-26,,26,,26.0,M,7.6,TORONTO CITY,,,,,,,11.7,ON,61.0
-79.4,43.66666666666666,2024,0.0,,,,6.6,,6158355,4,7.8,M,6158355.2024.4.27,,3.8,,,,2024-04-27,,27,,58.0,M,11.4,TORONTO CITY,,,,,,,15.1,ON,89.0
-79.4,43.66666666666666,2024,0.0,,,,1.5,,6158355,4,13.1,M,6158355.2024.4.28,,3.7,,,,2024-04-28,,28,,70.0,M,16.5,TORONTO CITY,,,,,,,19.9,ON,91.0
-79.4,43.66666666666666,2024,0.0,,,,6.7,,6158355,4,8.3,M,6158355.2024.4.29,,8.9,,,,2024-04-29,,29,,73.0,M,11.3,TORONTO CITY,,,,,,,14.3,ON,86.0
-79.4,43.66666666666666,2024,0.0,,,,5.6,,6158355,4,9.0,M,6158355.2024.4.30,,1.8,,,,2024-04-30,,30,,67.0,M,12.4,TORONTO CITY,,,,,,,15.9,ON,93.0
-79.4,43.66666666666666,2024,0.0,,,,5.5,,6158355,5,8.4,M,6158355.2024.5.1,,0.0,,,,2024-05-01,,1,,66.0,M,12.5,TORONTO CITY,,,,,,,16.6,ON,95.0
-79.4,43.66666666666666,2024,0.0,,,,2.4,,6158355,5,11.0,M,6158355.2024.5.2,,0.0,,,,2024-05-02,,2,,43.0,M,15.6,TORONTO CITY,,,,,,,20.1,ON,77.0
-79.4,43.66666666666666,2024,0.0,,,,4.1,,6158355,5,11.7,M,6158355.2024.5.3,,2.4,,,,2024-05-03,,3,,58.0,M,13.9,TORONTO CITY,,,,,,,16.1,ON,80.0
-79.4,43.66666666666666,2024,0.0,,,,1.5,,6158355,5,13.6,M,6158355.2024.5.4,,0.0,,,,2024-05-04,,4,,60.0,M,16.5,TORONTO CITY,,,,,,,19.4,ON,79.0
-79.4,43.66666666666666,2024,0.0,,,,3.2,,6158355,5,10.5,M,6158355.2024.5.5,,2.7,,,,2024-05-05,,5,,72.0,M,14.8,TORONTO CITY,,,,,,,19.1,ON,95.0
-79.4,43.66666666666666,2024,0.0,,,,3.1,,6158355,5,9.4,M,6158355.2024.5.6,,0.0,,,,2024-05-06,,6,,30.0,M,14.9,TORONTO CITY,,,,,,,20.4,ON,64.0
-79.4,43.66666666666666,2024,0.0,,,,3.7,,6158355,5,8.7,M,6158355.2024.5.7,,6.9,,,,2024-05-07,,7,,32.0,M,14.3,TORONTO CITY,,,,,,,20.0,ON,83.0
-79.4,43.66666666666666,2024,0.0,,,,1.9,,6158355,5,10.6,M,6158355.2024.5.8,,1.3,,,,2024-05-08,,8,,50.0,M,16.1,TORONTO CITY,,,,,,,21.6,ON,81.0
-79.4,43.66666666666666,2024,0.0,,,,5.1,,6158355,5,9.3,M,6158355.2024.5.9,,0.0,,,,2024-05-09,,9,,38.0,M,12.9,TORONTO CITY,,,,,,,16.6,ON,85.0
-79.4,43.66666666666666,2024,0.0,,,,3.7,,6158355,5,11.3,M,6158355.2024.5.10,,0.0,,,,2024-05-10,,10,,29.0,M,14.3,TORONTO CITY,,,,,,,17.2,ON,61.0
-79.4,43.66666666666666,2024,0.0,,,,5.6,,6158355,5,9.9,M,6158355.2024.5.11,,1.9,,,,2024-05-11,,11,,58.0,M,12.4,TORONTO CITY,,,,,,,14.9,ON,89.0
-79.4,43.66666666666666,2024,0.0,,,,4.0,,6158355,5,10.3,M,6158355.2024.5.12,,0.0,,,,2024-05-12,,12,,50.0,M,14.0,TORONTO CITY,,,,,,,17.7,ON,85.0
-79.4,43.66666666666666,2024,0.0,,,,1.4,,6158355,5,11.2,M,6158355.2024.5.13,,0.4,,,,2024-05-13,,13,,52.0,M,16.6,TORONTO CITY,,,,,,,21.9,ON,81.0
-79.4,43.66666666666666,2024,0.0,,,,0.1,,6158355,5,14.0,M,6158355.2024.5.14,,0.2,,,,2024-05-14,,14,,41.0,M,17.9,TORONTO CITY,,,,,,,21.9,ON,87.0
-79.4,43.66666666666666,2024,0.0,,,,0.8,,6158355,5,13.7,M,6158355.2024.5.15,,0.0,,,,2024-05-15,,15,,62.0,M,17.2,TORONTO CITY,,,,,,,20.6,ON,88.0
-79.4,43.66666666666666,2024,0.0,,,,0.8,,6158355,5,13.8,M,6158355.2024.5.16,,0.0,,,,2024-05-16,,16,,47.0,M,17.2,TORONTO CITY,,,,,,,20.7,ON,91.0
-79.4,43.66666666666666,2024,0.0,,,,0.5,,6158355,5,15.5,M,6158355.2024.5.17,,3.5,,,,2024-05-17,,17,,69.0,M,17.5,TORONTO CITY,,,,,,,19.6,ON,89.0
-79.4,43.66666666666666,2024,0.0,,,,0.2,,6158355,5,14.8,M,6158355.2024.5.18,,0.3,,,,2024-05-18,,18,,70.0,M,17.8,TORONTO CITY,,,,,,,20.7,ON,93.0
-79.4,43.66666666666666,2024,0.6,,,,0.0,,6158355,5,13.1,M,6158355.2024.5.19,,0.0,,,,2024-05-19,,19,,56.0,M,18.6,TORONTO CITY,,,,,,,24.1,ON,94.0
-79.4,43.66666666666666,2024,3.3,,,,0.0,,6158355,5,15.0,M,6158355.2024.5.20,,0.0,,,,2024-05-20,,20,,37.0,M,21.3,TORONTO CITY,,,,,,,27.6,ON,90.0
-79.4,43.66666666666666,2024,6.3,,,,0.0,,6158355,5,18.9,M,6158355.2024.5.21,,0.0,,,,2024-05-21,,21,,41.0,M,24.3,TORONTO CITY,,,,,,,29.8,ON,80.0
-79.4,43.66666666666666,2024,5.2,,,,0.0,,6158355,5,18.2,M,6158355.2024.5.22,,0.3,,,,2024-05-22,,22,,53.0,M,23.2,TORONTO CITY,,,,,,,28.2,ON,82.0
-79.4,43.66666666666666,2024,3.0,,,,0.0,,6158355,5,16.3,M,6158355.2024.5.23,,0.0,,,,2024-05-23,,23,,29.0,M,21.0,TORONTO CITY,,,,,,,25.8,ON,68.0
-79.4,43.66666666666666,2024,2.9,,,,0.0,,6158355,5,14.5,M,6158355.2024.5.24,,0.0,,,,2024-05-24,,24,,29.0,M,20.9,TORONTO CITY,,,,,,,27.3,ON,57.0
-79.4,43.66666666666666,2024,0.0,,,,1.8,,6158355,5,12.9,M,6158355.2024.5.25,,7.4,,,,2024-05-25,,25,,53.0,M,16.2,TORONTO CITY,,,,,,,19.5,ON,91.0
-79.4,43.66666666666666,2024,0.0,,,,0.7,,6158355,5,12.9,M,6158355.2024.5.26,,3.3,,,,2024-05-26,,26,,46.0,M,17.3,TORONTO CITY,,,,,,,21.8,ON,94.0
-79.4,43.66666666666666,2024,1.8,,,,0.0,,6158355,5,14.9,M,6158355.2024.5.27,,28.4,,,,2024-05-27,,27,,55.0,M,19.8,TORONTO CITY,,,,,,,24.7,ON,94.0
-79.4,43.66666666666666,2024,0.0,,,,1.1,,6158355,5,14.1,M,6158355.2024.5.28,,2.9,,,,2024-05-28,,28,,63.0,M,16.9,TORONTO CITY,,,,,,,19.8,ON,93.0
-79.4,43.66666666666666,2024,0.0,,,,1.1,,6158355,5,12.7,M,6158355.2024.5.29,,0.1,,,,2024-05-29,,29,,30.0,M,16.9,TORONTO CITY,,,,,,,21.0,ON,85.0
-79.4,43.66666666666666,2024,0.0,,,,3.0,,6158355,5,9.7,M,6158355.2024.5.30,,0.0,,,,2024-05-30,,30,,31.0,M,15.0,TORONTO CITY,,,,,,,20.3,ON,68.0
-79.4,43.66666666666666,2024,0.0,,,,2.0,,6158355,5,9.2,M,6158355.2024.5.31,,0.0,,,,2024-05-31,,31,,31.0,M,16.0,TORONTO CITY,,,,,,,22.7,ON,73.0
-79.4,43.66666666666666,2024,0.1,,,,0.0,,6158355,6,11.8,M,6158355.2024.6.1,,0.0,,,,2024-06-01,,1,,26.0,M,18.1,TORONTO CITY,,,,,,,24.3,ON,73.0
-79.4,43.66666666666666,2024,0.0,,,,1.5,,6158355,6,15.1,M,6158355.2024.6.2,,3.0,,,,2024-06-02,,2,,49.0,M,16.5,TORONTO CITY,,,,,,,17.9,ON,94.0
-79.4,43.66666666666666,2024,1.5,,,,0.0,,6158355,6,15.9,M,6158355.2024.6.3,,0.2,,,,2024-06-03,,3,,72.0,M,19.5,TORONTO CITY,,,,,,,23.2,ON,95.0
-79.4,43.66666666666666,2024,3.6,,,,0.0,,6158355,6,16.1,M,6158355.2024.6.4,,0.0,,,,2024-06-04,,4,,56.0,M,21.6,TORONTO CITY,,,,,,,27.0,ON,88.0
-79.4,43.66666666666666,2024,4.4,,,,0.0,,6158355,6,18.8,M,6158355.2024.6.5,,1.5,,,,2024-06-05,,5,,66.0,M,22.4,TORONTO CITY,,,,,,,25.9,ON,91.0
-79.4,43.66666666666666,2024,3.9,,,,0.0,,6158355,6,17.1,M,6158355.2024.6.6,,1.1,,,,2024-06-06,,6,,33.0,M,21.9,TORONTO CITY,,,,,,,26.7,ON,93.0
-79.4,43.66666666666666,2024,0.0,,,,1.1,,6158355,6,13.7,M,6158355.2024.6.7,,6.5,,,,2024-06-07,,7,,56.0,M,16.9,TORONTO CITY,,,,,,,20.1,ON,82.0
-79.4,43.66666666666666,2024,0.0,,,,0.6,,6158355,6,12.8,M,6158355.2024.6.8,,3.6,,,,2024-06-08,,8,,43.0,M,17.4,TORONTO CITY,,,,,,,22.1,ON,93.0
-79.4,43.66666666666666,2024,0.0,,,,2.5,,6158355,6,12.1,M,6158355.2024.6.9,,0.9,,,,2024-06-09,,9,,54.0,M,15.5,TORONTO CITY,,,,,,,18.9,ON,93.0
-79.4,43.66666666666666,2024,0.0,,,,3.3,,6158355,6,12.1,M,6158355.2024.6.10,,0.0,,,,2024-06-10,,10,,54.0,M,14.7,TORONTO CITY,,,,,,,17.2,ON,81.0
-79.4,43.66666666666666,2024,0.0,,,,3.7,,6158355,6,11.3,M,6158355.2024.6.11,,0.0,,,,2024-06-11,,11,,57.0,M,14.3,TORONTO CITY,,,,,,,17.3,ON,78.0
-79.4,43.66666666666666,2024,0.0,,,,0.9,,6158355,6,11.9,M,6158355.2024.6.12,,0.0,,,,2024-06-12,,12,,52.0,M,17.1,TORONTO CITY,,,,,,,22.4,ON,87.0
-79.4,43.66666666666666,2024,4.3,,,,0.0,,6158355,6,16.5,M,6158355.2024.6.13,,1.8,,,,2024-06-13,,13,,44.0,M,22.3,TORONTO CITY,,,,,,,28.2,ON,87.0
-79.4,43.66666666666666,2024,2.0,,,,0.0,,6158355,6,15.4,M,6158355.2024.6.14,,0.0,,,,2024-06-14,,14,,39.0,M,20.0,TORONTO CITY,,,,,,,24.6,ON,65.0
-79.4,43.66666666666666,2024,0.4,,,,0.0,,6158355,6,14.0,M,6158355.2024.6.15,,0.0,,,,2024-06-15,,15,,35.0,M,18.4,TORONTO CITY,,,,,,,22.9,ON,73.0
-79.4,43.66666666666666,2024,0.0,,,,0.0,,6158355,6,14.4,M,6158355.2024.6.16,,0.0,,,,2024-06-16,,16,,44.0,M,18.0,TORONTO CITY,,,,,,,21.6,ON,72.0
-79.4,43.66666666666666,2024,4.3,,,,0.0,,6158355,6,16.0,M,6158355.2024.6.17,,0.0,,,,2024-06-17,,17,,54.0,M,22.3,TORONTO CITY,,,,,,,28.6,ON,83.0
-79.4,43.66666666666666,2024,8.3,,,,0.0,,6158355,6,20.9,M,6158355.2024.6.18,,10.0,,,,2024-06-18,,18,,57.0,M,26.3,TORONTO CITY,,,,,,,31.7,ON,91.0
-79.4,43.66666666666666,2024,9.9,,,,0.0,,6158355,6,22.7,M,6158355.2024.6.19,,0.0,,,,2024-06-19,,19,,52.0,M,27.9,TORONTO CITY,,,,,,,33.1,ON,80.0
-79.4,43.66666666666666,2024,7.9,,,,0.0,,6158355,6,21.3,M,6158355.2024.6.20,,25.8,,,,2024-06-20,,20,,59.0,M,25.9,TORONTO CITY,,,,,,,30.5,ON,94.0
-79.4,43.66666666666666,2024,4.4,,,,0.0,,6158355,6,20.0,M,6158355.2024.6.21,,2.4,,,,2024-06-21,,21,,68.0,M,22.4,TORONTO CITY,,,,,,,24.7,ON,92.0
-79.4,43.66666666666666,2024,3.5,,,,0.0,,6158355,6,20.2,M,6158355.2024.6.22,,0.9,,,,2024-06-22,,22,,73.0,M,21.5,TORONTO CITY,,,,,,,22.8,ON,91.0
-79.4,43.66666666666666,2024,5.4,,,,0.0,,6158355,6,18.7,M,6158355.2024.6.23,,0.4,,,,2024-06-23,,23,,54.0,M,23.4,TORONTO CITY,,,,,,,28.1,ON,91.0
-79.4,43.66666666666666,2024,5.5,,,,0.0,,6158355,6,17.7,M,6158355.2024.6.24,,0.0,,,,2024-06-24,,24,,28.0,M,23.5,TORONTO CITY,,,,,,,29.3,ON,72.0
-79.4,43.66666666666666,2024,3.8,,,,0.0,,6158355,6,17.6,M,6158355.2024.6.25,,0.0,,,,2024-06-25,,25,,59.0,M,21.8,TORONTO CITY,,,,,,,26.0,ON,80.0
-79.4,43.66666666666666,2024,5.1,,,,0.0,,6158355,6,17.0,M,6158355.2024.6.26,,3.8,,,,2024-06-26,,26,,38.0,M,23.1,TORONTO CITY,,,,,,,29.2,ON,88.0
-79.4,43.66666666666666,2024,0.7,,,,0.0,,6158355,6,14.6,M,6158355.2024.6.27,,0.0,,,,2024-06-27,,27,,26.0,M,18.7,TORONTO CITY,,,,,,,22.7,ON,77.0
-79.4,43.66666666666666,2024,0.0,,,,0.5,,6158355,6,13.1,M,6158355.2024.6.28,,0.1,,,,2024-06-28,,28,,44.0,M,17.5,TORONTO CITY,,,,,,,21.8,ON,79.0
-79.4,43.66666666666666,2024,4.8,,,,0.0,,6158355,6,18.2,M,6158355.2024.6.29,,17.9,,,,2024-06-29,,29,,70.0,M,22.8,TORONTO CITY,,,,,,,27.5,ON,95.0
-79.4,43.66666666666666,2024,0.8,,,,0.0,,6158355,6,14.0,M,6158355.2024.6.30,,0.0,,,,2024-06-30,,30,,55.0,M,18.8,TORONTO CITY,,,,,,,23.5,ON,82.0
-79.4,43.66666666666666,2024,0.0,,,,0.1,,6158355,7,11.8,M,6158355.2024.7.1,,0.0,,,,2024-07-01,,1,,38.0,M,17.9,TORONTO CITY,,,,,,,23.9,ON,82.0
-79.4,43.66666666666666,2024,1.5,,,,0.0,,6158355,7,15.1,M,6158355.2024.7.2,,0.0,,,,2024-07-02,,2,,41.0,M,19.5,TORONTO CITY,,,,,,,24.0,ON,80.0
-79.4,43.66666666666666,2024,6.0,,,,0.0,,6158355,7,19.7,M,6158355.2024.7.3,,0.0,,,,2024-07-03,,3,,56.0,M,24.0,TORONTO CITY,,,,,,,28.2,ON,86.0
-79.4,43.66666666666666,2024,6.9,,,,0.0,,6158355,7,20.4,M,6158355.2024.7.4,,0.0,,,,2024-07-04,,4,,49.0,M,24.9,TORONTO CITY,,,,,,,29.4,ON,92.0
-79.4,43.66666666666666,2024,6.2,,,,0.0,,6158355,7,20.4,M,6158355.2024.7.5,,1.2,,,,2024-07-05,,5,,41.0,M,24.2,TORONTO CITY,,,,,,,28.0,ON,90.0
-79.4,43.66666666666666,2024,5.9,,,,0.0,,6158355,7,19.5,M,6158355.2024.7.6,,1.8,,,,2024-07-06,,6,,48.0,M,23.9,TORONTO CITY,,,,,,,28.4,ON,93.0
-79.4,43.66666666666666,2024,5.3,,,,0.0,,6158355,7,18.2,M,6158355.2024.7.7,,0.0,,,,2024-07-07,,7,,45.0,M,23.3,TORONTO CITY,,,,,,,28.4,ON,86.0
-79.4,43.66666666666666,2024,6.5,,,,0.0,,6158355,7,19.2,M,6158355.2024.7.8,,0.0,,,,2024-07-08,,8,,45.0,M,24.5,TORONTO CITY,,,,,,,29.8,ON,86.0
-79.4,43.66666666666666,2024,7.1,,,,0.0,,6158355,7,21.3,M,6158355.2024.7.9,,0.0,,,,2024-07-09,,9,,57.0,M,25.1,TORONTO CITY,,,,,,,28.9,ON,80.0
-79.4,43.66666666666666,2024,3.6,,,,0.0,,6158355,7,18.7,M,6158355.2024.7.10,,44.7,,,,2024-07-10,,10,,55.0,M,21.6,TORONTO CITY,,,,,,,24.5,ON,94.0
-79.4,43.66666666666666,2024,4.4,,,,0.0,,6158355,7,18.9,M,6158355.2024.7.11,,1.4,,,,2024-07-11,,11,,60.0,M,22.4,TORONTO CITY,,,,,,,25.9,ON,93.0
-79.4,43.66666666666666,2024,5.5,,,,0.0,,6158355,7,18.3,M,6158355.2024.7.12,,6.2,,,,2024-07-12,,12,,49.0,M,23.5,TORONTO CITY,,,,,,,28.7,ON,95.0
-79.4,43.66666666666666,2024,5.3,,,,0.0,,6158355,7,18.5,M,6158355.2024.7.13,,0.0,,,,2024-07-13,,13,,46.0,M,23.3,TORONTO CITY,,,,,,,28.0,ON,95.0
-79.4,43.66666666666666,2024,6.4,,,,0.0,,6158355,7,20.2,M,6158355.2024.7.14,,2.1,,,,2024-07-14,,14,,61.0,M,24.4,TORONTO CITY,,,,,,,28.6,ON,90.0
